Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
6748,2699,156,10,443,91,560,232,242,141,67,34.44,184.76,777.28,46.16,Type_4,Area_3,Type_3
11988,2203,27,24,474,184,626,201,179,104,306,40.51,345.03,670.15,39.17,Type_5,Area_4,Type_3
4451,2247,11,28,67,11,1423,178,171,119,816,55.2,294.57,247.26,60.31,Type_10,Area_4,Type_3
8316,2542,136,19,120,20,1116,246,228,102,1744,47.92,352.27,106.09,5.86,Type_4,Area_3,Type_3
14931,2767,243,37,351,122,3164,125,240,233,1574,37.62,259.45,576.83,39.47,Type_4,Area_3,Type_3
14961,2517,218,18,0,0,1794,198,254,188,446,60.19,391.24,319.36,36.97,Type_4,Area_3,Type_3
11267,2646,81,8,467,39,997,231,226,128,962,70.45,278.79,823.22,64.35,Type_11,Area_3,Type_3
2851,2225,312,26,247,165,457,143,211,204,234,69.4,164.26,1184.28,49.62,Type_10,Area_4,Type_3
4966,2386,11,11,376,161,511,208,217,145,1818,42.96,307.47,223.36,31.63,Type_6,Area_4,Type_3
5912,2371,101,21,85,26,511,250,206,74,481,85.6,403.22,305.11,55.16,Type_1,Area_4,Type_3
6817,2432,285,20,60,18,351,160,235,213,891,44.13,296.89,1075.4,26.76,Type_10,Area_4,Type_3
1819,2553,235,17,351,95,780,188,253,199,1410,67.48,412.67,1049.52,49.46,Type_11,Area_3,Type_3
11191,2502,150,25,228,-47,1318,243,230,101,1266,66.46,185.49,654.38,64.36,Type_4,Area_3,Type_3
2886,2330,29,25,127,24,812,202,176,99,658,86.45,231.67,724.94,53.38,Type_10,Area_4,Type_3
3976,2072,240,26,212,74,433,162,250,218,607,84.25,229.49,896.62,16.68,Type_5,Area_4,Type_3
11194,2523,201,28,234,114,1436,195,251,174,847,67.3,237.55,1144.39,51.98,Type_4,Area_3,Type_3
10654,2559,196,23,124,52,1839,207,252,167,1637,64.15,341.0,398.4,11.67,Type_2,Area_3,Type_3
3002,2333,273,27,90,43,845,139,236,230,631,77.8,441.79,313.33,34.28,Type_6,Area_4,Type_3
13324,2489,358,13,270,46,150,200,216,154,1806,56.84,342.46,1185.27,32.07,Type_6,Area_4,Type_3
13294,2499,66,10,85,16,240,230,219,121,1673,30.08,358.01,236.86,7.47,Type_5,Area_4,Type_3
10968,2419,196,4,210,68,450,219,243,160,759,64.61,391.45,975.8,6.93,Type_2,Area_3,Type_3
3052,2295,34,37,390,217,616,188,135,56,319,58.98,427.42,831.63,49.56,Type_10,Area_4,Type_3
6190,2517,7,17,283,67,983,198,205,142,424,38.74,395.82,894.94,56.97,Type_6,Area_4,Type_3
5327,2344,45,24,295,109,1218,219,181,86,994,34.95,177.34,488.79,62.89,Type_10,Area_4,Type_3
13799,2538,206,23,108,34,1064,199,254,180,1584,84.52,168.56,1019.38,59.01,Type_4,Area_3,Type_3
14208,2720,144,23,190,72,2177,245,228,98,2388,81.88,321.87,819.32,64.44,Type_4,Area_3,Type_3
5948,2350,161,19,240,63,1084,235,241,128,1053,30.43,255.55,1000.0,28.44,Type_3,Area_4,Type_3
4890,2215,356,21,150,28,1040,181,197,150,1290,71.4,219.1,194.39,14.17,Type_10,Area_4,Type_3
12512,2161,317,17,30,11,979,173,223,189,793,89.37,188.28,708.23,6.6,Type_10,Area_4,Type_3
11270,2577,36,20,242,-22,914,214,191,105,1116,45.87,182.28,849.75,60.68,Type_10,Area_3,Type_3
12863,2247,38,22,212,67,1532,215,187,98,134,61.21,387.55,492.8,38.13,Type_10,Area_4,Type_3
8248,2662,169,15,361,4,1740,230,245,142,2403,65.45,154.31,1044.15,52.44,Type_2,Area_3,Type_3
3102,2162,51,23,85,40,492,224,184,82,769,74.9,351.4,732.32,14.94,Type_1,Area_4,Type_3
6752,2402,8,22,175,51,582,188,189,132,1155,63.47,357.94,420.44,5.77,Type_10,Area_4,Type_3
7401,2541,233,23,323,55,872,175,253,208,1057,33.94,286.94,346.74,28.35,Type_2,Area_3,Type_3
13164,2274,286,35,60,32,361,102,213,239,907,35.94,297.63,1030.06,51.47,Type_10,Area_4,Type_3
10747,2683,349,8,180,7,1537,205,226,160,1332,82.63,203.94,540.21,50.71,Type_11,Area_3,Type_3
10890,2630,220,36,134,71,1878,156,246,204,323,34.79,168.92,1002.25,54.72,Type_4,Area_3,Type_3
1983,2132,73,27,365,172,408,239,179,53,488,57.49,339.81,106.06,9.5,Type_1,Area_4,Type_3
15116,2607,243,23,258,7,660,170,251,214,1282,79.63,165.53,268.91,60.02,Type_4,Area_3,Type_3
6866,2733,85,8,190,18,914,232,226,126,339,48.2,426.18,95.5,44.34,Type_10,Area_3,Type_3
12530,2319,265,14,360,57,201,184,246,200,430,41.34,372.0,1014.37,19.46,Type_2,Area_4,Type_3
15049,2613,90,10,60,9,1690,235,224,120,960,51.31,396.55,436.8,24.2,Type_2,Area_3,Type_3
2748,2200,300,39,124,58,716,88,194,230,566,38.82,239.55,673.54,54.24,Type_10,Area_4,Type_3
6884,2606,337,23,306,192,335,164,202,173,926,57.93,388.17,690.41,35.43,Type_10,Area_4,Type_3
11230,2420,194,23,90,22,1082,209,251,165,1209,56.41,165.57,747.94,46.27,Type_4,Area_3,Type_3
12048,2087,300,24,182,82,242,146,222,213,680,88.99,307.1,992.82,39.18,Type_1,Area_4,Type_3
11029,2507,206,19,150,42,537,204,254,178,1048,79.87,246.73,244.13,18.15,Type_2,Area_3,Type_3
13279,2433,45,5,268,43,808,221,229,144,811,55.28,193.51,574.86,58.8,Type_2,Area_4,Type_3
12415,2058,137,35,85,49,331,248,202,50,361,38.57,414.95,137.17,48.02,Type_6,Area_4,Type_3
11121,2574,128,6,216,-9,1273,230,236,140,1299,74.76,234.05,211.24,61.8,Type_2,Area_3,Type_3
13555,2368,142,21,30,8,467,245,230,103,1298,78.18,445.73,555.5,14.3,Type_4,Area_4,Type_3
12382,2170,14,22,242,89,532,193,189,126,547,64.45,192.69,1020.31,9.96,Type_6,Area_4,Type_3
12314,2210,272,15,297,162,339,179,243,203,830,48.83,353.28,262.97,48.44,Type_10,Area_4,Type_3
5005,2346,45,11,242,59,524,223,215,125,601,82.18,331.99,460.87,35.1,Type_4,Area_4,Type_3
3040,2081,28,32,277,102,450,190,155,82,470,61.12,383.95,304.35,5.02,Type_6,Area_4,Type_3
5225,2443,330,14,108,13,942,185,222,176,1290,54.0,412.0,1035.43,15.71,Type_6,Area_4,Type_3
10900,2391,78,26,361,117,360,242,183,55,959,48.74,197.2,333.46,21.17,Type_3,Area_3,Type_3
5004,2385,327,23,170,80,297,158,207,185,242,50.4,316.72,820.52,52.27,Type_10,Area_4,Type_3
12305,2207,331,22,277,167,319,164,207,180,811,84.62,315.68,1069.08,64.38,Type_10,Area_4,Type_3
6643,2343,83,10,0,0,228,235,222,119,837,59.68,307.86,577.9,44.54,Type_17,Area_4,Type_3
11084,2574,249,8,417,95,2389,203,246,182,484,67.08,284.17,665.88,31.72,Type_2,Area_3,Type_3
15041,2622,34,7,212,20,1707,219,224,141,924,62.08,152.64,944.47,64.82,Type_2,Area_3,Type_3
2608,2103,225,20,127,39,564,188,254,197,875,46.57,193.28,874.79,6.69,Type_6,Area_4,Type_3
3001,2226,256,37,270,142,1284,111,233,243,636,70.36,411.57,977.99,5.84,Type_10,Area_4,Type_3
15048,2489,207,29,212,63,1986,188,251,182,134,56.72,405.11,476.13,57.28,Type_4,Area_3,Type_3
6622,2409,178,31,120,51,524,216,240,133,1150,54.38,237.71,184.62,21.12,Type_4,Area_4,Type_3
13604,2436,295,20,108,22,306,161,231,208,828,59.5,392.08,710.57,27.12,Type_10,Area_4,Type_3
8172,2773,55,9,242,43,2574,226,221,128,2069,78.15,226.93,95.92,9.29,Type_11,Area_3,Type_3
3049,2172,308,33,182,100,1364,114,199,216,624,53.86,210.83,118.51,55.37,Type_10,Area_4,Type_3
5092,2510,313,8,600,120,977,199,234,175,366,33.16,164.2,239.84,43.17,Type_6,Area_4,Type_3
14955,2517,127,12,0,0,1195,240,232,120,497,65.48,290.17,983.5,54.63,Type_4,Area_3,Type_3
11226,2510,49,32,297,102,1388,215,155,52,553,55.42,204.13,1050.62,59.95,Type_10,Area_3,Type_3
4664,2237,89,14,162,86,1503,240,217,104,175,79.72,155.29,1110.47,45.1,Type_10,Area_4,Type_3
15087,2419,203,20,60,12,1207,206,253,175,990,78.45,347.36,294.8,42.96,Type_4,Area_3,Type_3
7138,2612,203,26,240,-27,1124,197,252,177,942,67.58,265.4,563.23,10.86,Type_4,Area_3,Type_3
5734,2449,236,14,335,143,1073,195,251,192,1319,62.24,440.84,1054.9,58.06,Type_6,Area_4,Type_3
5009,2482,356,16,543,92,1249,193,211,154,564,40.91,235.41,655.0,26.77,Type_6,Area_4,Type_3
4533,2401,41,10,402,159,1571,221,219,132,752,44.81,357.35,542.88,16.75,Type_6,Area_4,Type_3
12778,2342,329,21,319,162,1348,166,210,181,513,85.47,239.8,558.33,14.42,Type_10,Area_4,Type_3
12597,2194,21,28,150,69,1120,190,170,104,1112,71.73,405.82,660.99,37.75,Type_10,Area_4,Type_3
6897,2611,312,22,285,197,376,155,218,201,966,78.4,389.16,684.43,46.48,Type_10,Area_4,Type_3
3031,2282,11,40,361,-7,638,149,130,94,384,41.94,370.12,536.27,7.58,Type_10,Area_4,Type_3
10838,2738,231,34,313,93,3181,149,247,218,1600,83.4,304.46,150.56,44.18,Type_4,Area_3,Type_3
5169,2358,73,15,201,59,408,236,210,102,618,42.21,276.15,819.7,47.69,Type_4,Area_4,Type_3
6626,2544,307,7,242,18,577,201,236,175,1180,40.3,445.22,201.15,55.38,Type_6,Area_4,Type_3
4840,2400,127,15,277,30,1230,243,229,111,750,46.44,300.64,395.5,20.65,Type_6,Area_4,Type_3
7081,2634,200,6,60,-5,1140,218,245,163,780,50.14,169.58,944.86,11.39,Type_17,Area_3,Type_3
13221,2429,148,17,301,86,624,241,236,118,671,55.61,156.41,251.38,47.04,Type_3,Area_4,Type_3
7935,2555,117,1,417,32,1060,220,237,153,1158,45.75,192.05,722.82,64.36,Type_2,Area_3,Type_3
2947,1948,347,13,0,0,180,194,218,162,558,60.83,210.8,733.77,42.73,Type_10,Area_4,Type_3
6642,2370,188,29,30,3,573,209,246,152,1243,77.65,267.61,348.54,61.86,Type_4,Area_4,Type_3
4196,2289,297,29,124,54,1260,126,216,223,664,41.2,441.88,991.79,15.93,Type_10,Area_4,Type_3
1982,2194,170,24,300,175,481,229,242,130,175,78.16,404.88,864.81,33.62,Type_5,Area_4,Type_3
12297,2136,232,26,95,52,1124,169,252,211,382,59.46,384.25,316.23,6.69,Type_1,Area_4,Type_3
3030,2270,347,20,306,84,1211,177,203,161,745,67.94,348.04,150.57,64.57,Type_6,Area_4,Type_3
6032,2498,324,2,335,55,42,214,236,160,1698,51.36,428.54,1039.02,10.84,Type_6,Area_4,Type_3
3644,2328,106,8,331,104,785,233,231,130,108,57.98,249.59,158.63,54.33,Type_6,Area_4,Type_3
5874,2471,53,14,134,28,228,227,210,113,1829,79.8,160.0,716.42,46.98,Type_6,Area_4,Type_3
5595,2471,351,6,256,39,618,209,229,159,1528,51.6,179.02,1120.81,35.75,Type_6,Area_4,Type_3
13242,2506,19,9,162,23,480,214,220,143,1495,36.02,341.35,907.33,54.42,Type_6,Area_4,Type_3
10797,2631,104,19,182,51,1740,248,213,86,1032,54.51,327.93,356.83,61.6,Type_11,Area_3,Type_3
4071,2199,17,21,60,9,942,197,190,123,342,49.46,363.83,185.31,34.32,Type_10,Area_4,Type_3
5792,2462,71,15,67,19,309,236,210,102,1889,69.77,447.82,717.34,47.0,Type_6,Area_4,Type_3
13044,2357,329,29,108,36,150,137,191,186,175,80.38,232.93,786.85,16.45,Type_10,Area_4,Type_3
8428,2624,162,22,120,40,1621,235,240,124,2646,89.15,440.26,1056.18,33.57,Type_4,Area_3,Type_3
11979,2042,55,34,285,81,350,218,148,37,240,58.07,400.21,691.89,13.08,Type_5,Area_4,Type_3
14986,2598,181,35,150,74,2377,208,236,131,960,57.16,220.75,180.16,10.01,Type_4,Area_3,Type_3
4610,2399,59,17,301,61,1377,231,202,98,671,52.6,349.78,922.22,38.92,Type_6,Area_4,Type_3
6394,2404,50,21,42,-2,745,224,189,89,864,71.6,261.68,864.07,49.34,Type_10,Area_4,Type_3
4642,2292,282,30,418,154,603,125,226,233,1627,48.78,442.53,1184.86,34.67,Type_10,Area_4,Type_3
7381,2565,134,20,361,112,787,247,226,98,1045,55.86,276.51,739.22,36.6,Type_2,Area_3,Type_3
4178,2351,351,17,430,226,953,188,209,157,1362,78.75,324.17,448.2,58.68,Type_10,Area_4,Type_3
13150,2451,58,14,124,26,735,229,211,112,1176,75.72,403.36,564.35,30.07,Type_5,Area_4,Type_3
10851,2620,211,11,42,12,1527,211,250,174,323,60.06,275.88,696.82,5.52,Type_4,Area_3,Type_3
11205,2421,145,20,268,51,1200,243,232,109,1557,84.1,408.25,205.33,17.07,Type_4,Area_3,Type_3
4311,2318,80,12,30,7,1230,236,219,113,134,46.62,431.5,130.08,57.7,Type_6,Area_4,Type_3
1858,2018,303,24,60,23,120,145,220,211,228,57.63,421.07,227.23,56.7,Type_5,Area_4,Type_3
3048,2120,289,33,95,42,1308,110,215,234,577,50.79,320.72,279.54,31.72,Type_10,Area_4,Type_3
4307,2248,303,31,95,37,1342,120,208,220,691,58.61,152.44,856.96,6.05,Type_10,Area_4,Type_3
5612,2405,130,15,402,158,1134,243,231,113,1146,70.25,301.51,902.06,49.19,Type_2,Area_4,Type_3
3195,2190,1,41,524,33,566,133,133,113,778,51.27,430.38,847.32,29.42,Type_10,Area_4,Type_3
5268,2421,56,14,90,34,886,228,211,113,1361,58.16,322.47,161.13,15.57,Type_6,Area_4,Type_3
13054,2409,141,32,255,153,1486,247,211,66,474,64.75,445.78,256.77,36.53,Type_3,Area_4,Type_3
3600,2330,35,8,360,106,760,219,224,140,108,69.7,426.53,1048.73,50.63,Type_6,Area_4,Type_3
4799,2211,153,35,90,31,1597,237,218,80,90,37.35,411.44,264.99,23.77,Type_3,Area_4,Type_3
5129,2494,313,10,592,265,870,193,233,179,342,50.6,392.4,306.8,6.4,Type_10,Area_4,Type_3
5594,2473,305,15,190,38,514,178,231,193,1738,88.35,304.89,135.52,21.06,Type_6,Area_4,Type_3
13093,2229,301,24,42,14,685,148,222,212,1674,40.19,185.63,420.86,6.61,Type_10,Area_4,Type_3
6997,2622,17,14,571,111,658,208,210,137,979,70.02,419.5,275.06,15.92,Type_11,Area_4,Type_3
12964,2197,316,28,42,20,594,135,204,203,1337,41.97,345.97,1197.6,32.72,Type_10,Area_4,Type_3
12148,2112,271,30,180,82,366,127,232,237,408,30.89,383.58,961.61,62.55,Type_10,Area_4,Type_3
10717,2579,185,5,67,2,738,221,244,158,1263,47.11,377.57,172.62,16.92,Type_11,Area_3,Type_3
2145,2061,242,36,67,32,408,129,241,232,576,58.27,419.61,854.8,37.49,Type_1,Area_4,Type_3
13720,2623,165,29,120,0,1381,231,234,113,924,35.08,160.61,1192.94,10.87,Type_4,Area_3,Type_3
6054,2304,99,20,201,10,277,248,209,80,990,53.65,201.26,277.76,7.1,Type_3,Area_4,Type_3
7185,2673,166,26,201,89,1869,231,238,121,1403,43.69,264.42,110.19,11.88,Type_4,Area_3,Type_3
15022,2539,346,15,339,64,1263,191,216,163,1057,79.92,435.23,282.72,43.08,Type_10,Area_3,Type_3
5130,2263,52,31,42,22,1468,219,159,53,960,81.12,266.09,1081.91,54.56,Type_10,Area_4,Type_3
6945,2594,357,15,516,208,769,196,212,153,1087,63.98,365.47,356.69,50.18,Type_10,Area_4,Type_3
5615,2346,69,21,124,74,1624,237,195,80,767,55.28,250.46,1139.85,24.38,Type_2,Area_4,Type_3
4815,2361,6,19,150,72,361,194,201,141,459,76.17,389.23,287.7,39.33,Type_10,Area_4,Type_3
4930,2367,314,47,228,143,1273,59,155,210,962,85.15,423.07,1105.81,16.15,Type_10,Area_4,Type_3
13879,2596,202,12,242,51,1599,214,251,169,1690,70.33,188.63,910.4,9.24,Type_2,Area_3,Type_3
12205,2046,360,29,124,97,150,165,174,136,127,34.1,359.66,204.06,55.93,Type_10,Area_4,Type_3
13069,2232,291,28,42,16,738,132,222,225,1608,84.88,304.15,687.69,14.78,Type_10,Area_4,Type_3
3597,2337,267,19,437,75,255,168,244,213,641,43.79,310.65,131.11,5.25,Type_10,Area_4,Type_3
2916,2260,311,14,228,135,564,182,230,187,342,69.78,435.1,452.08,35.57,Type_6,Area_4,Type_3
6072,2519,311,13,382,15,90,183,230,187,1749,48.31,258.14,918.44,49.67,Type_6,Area_4,Type_3
7353,2569,256,30,424,81,785,139,242,233,1129,59.78,409.85,454.84,34.75,Type_2,Area_3,Type_3
3626,2262,308,31,90,52,860,122,204,215,649,45.79,419.95,683.84,58.09,Type_10,Area_4,Type_3
11301,2628,86,18,700,28,742,244,207,86,1203,55.97,231.84,151.15,18.22,Type_11,Area_3,Type_3
4450,2208,336,28,134,55,1383,147,189,174,872,73.85,327.33,129.2,62.85,Type_10,Area_4,Type_3
12780,2267,3,37,150,85,1400,146,144,115,1103,58.88,414.99,102.29,54.43,Type_10,Area_4,Type_3
3681,2061,46,31,108,66,180,212,157,58,342,75.05,303.62,971.63,49.22,Type_10,Area_4,Type_3
1949,2172,325,20,313,170,420,167,214,185,95,49.69,374.29,489.56,64.22,Type_5,Area_4,Type_3
6799,2642,147,19,258,41,469,242,234,113,277,35.88,375.01,105.73,40.92,Type_4,Area_3,Type_3
14912,2633,93,19,124,47,1612,246,207,81,1173,62.63,177.14,552.91,49.62,Type_3,Area_3,Type_3
2992,2282,51,20,335,84,840,226,192,92,854,78.0,175.56,878.75,26.86,Type_6,Area_4,Type_3
4838,2347,291,24,85,5,1213,145,227,219,1022,54.81,413.16,428.56,24.99,Type_10,Area_4,Type_3
4659,2399,71,13,300,61,1347,234,214,110,685,41.35,247.39,873.52,41.46,Type_6,Area_4,Type_3
10847,2517,190,29,330,61,931,206,247,156,1116,65.24,169.75,746.45,64.94,Type_3,Area_3,Type_3
3385,2290,131,30,67,33,1080,252,208,60,907,32.02,338.28,520.1,5.43,Type_6,Area_4,Type_3
4727,2394,20,15,446,238,1019,208,208,134,1148,84.9,197.29,887.25,56.69,Type_6,Area_4,Type_3
7456,2520,190,9,228,37,949,220,248,161,967,89.93,246.54,336.0,62.21,Type_2,Area_3,Type_3
4959,2304,125,17,85,29,649,246,225,101,779,41.19,385.89,740.65,26.5,Type_4,Area_4,Type_3
3856,2315,346,4,212,91,1025,212,233,159,216,34.61,414.35,306.8,40.23,Type_6,Area_4,Type_3
8036,2565,84,6,466,18,1230,229,229,133,1443,35.94,405.44,464.39,43.64,Type_2,Area_3,Type_3
2403,2083,310,35,60,60,150,107,193,215,642,54.58,272.99,790.02,22.08,Type_10,Area_4,Type_3
10975,2498,214,24,30,-1,1249,190,254,190,510,74.41,294.32,522.04,7.65,Type_4,Area_3,Type_3
11339,2454,175,29,175,68,190,221,240,130,871,81.55,194.98,109.29,17.7,Type_4,Area_3,Type_3
15053,2488,132,30,67,28,1034,251,209,62,1419,35.04,298.74,99.9,18.77,Type_4,Area_3,Type_3
7664,2552,121,21,95,28,1513,250,218,85,1415,60.02,189.31,367.67,60.69,Type_4,Area_3,Type_3
1910,2167,320,16,488,165,589,178,224,185,300,38.93,247.46,955.82,34.25,Type_5,Area_4,Type_3
11964,2067,256,22,134,74,216,164,247,218,330,41.77,302.16,319.75,49.87,Type_5,Area_4,Type_3
5849,2411,49,21,201,66,600,224,190,92,408,49.2,338.04,488.58,22.16,Type_1,Area_4,Type_3
4825,2354,253,26,516,129,524,152,246,225,1740,62.67,280.75,197.15,9.04,Type_10,Area_4,Type_3
11197,2457,69,20,153,34,1565,237,198,84,390,80.11,326.57,348.08,6.85,Type_10,Area_3,Type_3
6815,2465,23,26,255,92,698,194,173,104,1199,58.63,380.1,1006.14,21.67,Type_10,Area_4,Type_3
4411,2358,343,9,162,49,1332,202,227,163,350,34.61,387.15,287.82,61.43,Type_6,Area_4,Type_3
2823,2233,230,23,216,-4,391,177,253,206,573,68.06,335.41,826.03,58.91,Type_1,Area_4,Type_3
3813,2132,254,32,242,134,408,130,240,236,531,43.59,299.87,749.6,53.7,Type_5,Area_4,Type_3
12831,2333,116,7,30,2,1355,233,233,133,256,51.15,251.78,318.1,57.46,Type_6,Area_4,Type_3
6753,2393,16,16,124,37,537,204,204,133,1073,48.26,290.53,1066.36,50.0,Type_10,Area_4,Type_3
1927,2591,122,26,85,43,1114,253,210,67,658,65.29,321.23,371.03,58.55,Type_13,Area_3,Type_3
10934,2598,214,23,30,7,2919,192,254,189,1172,76.51,204.6,198.04,30.95,Type_4,Area_3,Type_3
4662,2411,7,23,277,100,1451,187,189,133,371,66.26,336.34,833.93,48.89,Type_10,Area_4,Type_3
4770,2401,0,30,480,195,1110,161,168,132,201,50.73,405.24,601.22,37.88,Type_10,Area_4,Type_3
3120,2237,29,34,361,160,424,187,146,73,616,42.86,244.47,103.83,26.78,Type_10,Area_4,Type_3
11319,2595,162,34,582,187,570,230,225,96,1381,51.37,329.85,627.73,16.38,Type_4,Area_3,Type_3
11332,2472,150,29,210,86,240,242,225,91,938,38.42,208.44,821.16,33.36,Type_4,Area_3,Type_3
3285,2111,300,30,60,33,1409,123,212,222,730,57.98,166.61,727.57,7.76,Type_10,Area_4,Type_3
14995,2453,165,22,30,-3,1332,233,241,128,636,75.5,316.51,255.33,27.88,Type_4,Area_3,Type_3
14924,2581,202,23,170,65,1230,203,253,174,1266,62.11,248.25,305.14,23.12,Type_3,Area_3,Type_3
6205,2378,93,16,190,29,582,243,214,96,658,35.43,359.39,1039.82,22.82,Type_1,Area_4,Type_3
13200,2439,72,5,272,96,659,226,230,138,618,41.15,331.95,1044.2,38.4,Type_6,Area_4,Type_3
8253,2809,148,22,551,79,2646,243,232,107,2005,30.64,205.02,871.77,14.34,Type_4,Area_3,Type_3
11199,2503,204,27,192,94,1422,193,252,178,832,59.28,352.06,189.11,30.79,Type_4,Area_3,Type_3
13005,2394,64,10,324,166,467,230,219,122,1855,30.61,329.87,106.67,56.01,Type_6,Area_4,Type_3
3926,2037,57,32,30,17,228,223,155,41,484,31.55,191.1,312.29,46.79,Type_10,Area_4,Type_3
3640,2361,280,22,430,109,319,155,236,219,696,42.45,347.9,748.81,43.39,Type_10,Area_4,Type_3
5887,2481,62,9,175,38,190,228,221,125,1786,63.95,434.13,191.14,34.66,Type_6,Area_4,Type_3
3545,2414,233,7,391,216,402,208,247,175,780,81.88,186.82,141.07,45.28,Type_11,Area_4,Type_3
3193,2161,333,36,85,53,537,117,170,178,365,87.17,290.41,1155.05,6.48,Type_10,Area_4,Type_3
15093,2529,43,33,319,122,1293,205,148,54,655,57.42,271.57,846.58,49.56,Type_10,Area_3,Type_3
7937,2581,162,15,552,111,616,233,243,136,659,60.59,421.66,1093.33,8.29,Type_2,Area_3,Type_3
7440,2522,227,12,242,37,942,203,251,183,1008,37.64,286.99,1137.35,15.62,Type_2,Area_3,Type_3
13046,2290,28,29,85,49,1425,195,165,91,997,68.68,194.35,564.08,9.12,Type_10,Area_4,Type_3
11329,2541,159,21,503,133,481,237,239,121,1338,80.22,185.76,1112.2,28.11,Type_4,Area_3,Type_3
2787,2286,335,5,150,41,660,209,233,163,582,87.64,268.45,936.16,12.1,Type_2,Area_4,Type_3
11131,2631,96,2,212,27,1784,223,236,149,812,76.54,162.58,423.65,32.28,Type_2,Area_3,Type_3
2689,2257,328,30,150,85,540,133,189,187,510,59.57,235.33,721.21,44.09,Type_2,Area_4,Type_3
6206,2356,100,13,127,12,495,241,222,109,726,86.87,309.26,922.54,24.44,Type_2,Area_4,Type_3
4221,2266,350,38,60,52,1200,127,149,142,417,48.47,403.79,206.84,16.99,Type_10,Area_4,Type_3
2884,2194,341,34,270,153,319,130,169,165,768,34.27,365.02,709.67,28.23,Type_10,Area_4,Type_3
6719,2408,311,18,150,26,309,170,225,195,767,43.84,266.92,371.23,46.23,Type_10,Area_4,Type_3
8071,2551,110,6,589,70,953,231,233,135,1221,56.14,371.32,339.43,6.11,Type_2,Area_3,Type_3
8405,2823,104,20,573,191,2608,249,210,80,1940,57.27,178.74,840.17,11.09,Type_10,Area_3,Type_3
13159,2454,291,16,297,128,342,174,236,202,430,84.89,184.17,943.46,31.75,Type_10,Area_4,Type_3
11008,2519,116,18,228,54,553,248,220,93,1050,82.62,167.31,586.78,63.94,Type_2,Area_3,Type_3
4965,2450,6,18,510,257,976,195,203,142,977,58.96,175.26,176.95,57.8,Type_6,Area_4,Type_3
13240,2280,277,20,30,12,335,163,240,215,725,87.74,435.99,375.36,51.3,Type_10,Area_4,Type_3
13573,2356,359,16,30,10,390,195,210,151,942,86.01,187.75,470.44,26.94,Type_17,Area_4,Type_3
2867,2011,67,37,153,103,190,228,141,12,524,61.0,286.12,129.14,46.82,Type_1,Area_4,Type_3
6008,2531,96,9,297,48,120,234,228,125,1880,34.37,388.04,434.94,55.71,Type_6,Area_4,Type_3
3007,2013,293,36,95,65,285,101,207,234,553,84.37,356.0,1160.07,52.33,Type_10,Area_4,Type_3
4776,2408,1,21,408,220,957,184,195,144,1142,79.65,373.4,936.63,16.91,Type_1,Area_4,Type_3
12777,2264,351,28,210,74,1153,160,181,151,300,40.7,258.74,1142.24,38.09,Type_10,Area_4,Type_3
5848,2469,100,18,258,82,750,247,212,88,268,74.16,294.86,103.97,26.85,Type_2,Area_4,Type_3
4702,2187,120,27,85,45,1410,254,205,60,277,34.4,268.97,568.95,17.73,Type_3,Area_4,Type_3
2894,2038,59,31,190,130,228,225,160,45,560,69.28,373.72,529.61,5.22,Type_1,Area_4,Type_3
11128,2494,223,31,247,68,2018,166,251,205,127,53.95,358.6,500.26,57.84,Type_4,Area_3,Type_3
11187,2567,202,28,319,158,1465,195,251,174,882,35.44,232.7,1082.52,55.17,Type_4,Area_3,Type_3
6422,2448,50,25,85,0,850,222,178,76,895,57.92,296.63,872.3,12.42,Type_10,Area_4,Type_3
4941,2289,315,22,319,109,1061,157,216,197,1207,50.51,281.4,791.57,15.17,Type_10,Area_4,Type_3
3050,2320,228,17,150,47,1087,193,253,194,837,45.86,237.84,378.52,42.69,Type_6,Area_4,Type_3
11114,2531,53,14,323,71,1026,227,209,112,1290,56.02,442.37,968.67,39.97,Type_4,Area_3,Type_3
2785,2185,285,39,134,108,258,88,208,243,633,81.23,292.39,370.35,19.37,Type_10,Area_4,Type_3
6369,2432,71,25,60,-10,808,238,183,61,832,60.22,372.26,734.21,19.24,Type_1,Area_4,Type_3
13233,2392,126,17,108,49,488,246,227,104,511,79.65,309.82,344.53,43.82,Type_3,Area_4,Type_3
10914,2389,264,14,67,3,630,184,246,201,969,83.41,176.96,1117.84,36.78,Type_3,Area_3,Type_3
12356,2206,267,36,192,120,360,106,227,245,551,42.69,363.92,827.57,14.91,Type_10,Area_4,Type_3
4872,2294,330,38,150,85,1390,105,166,184,1006,37.94,377.8,240.35,9.92,Type_10,Area_4,Type_3
6024,2408,105,17,283,110,859,247,216,91,825,35.95,322.45,1015.84,36.38,Type_3,Area_4,Type_3
11028,2449,185,28,0,0,674,212,246,149,1040,58.15,181.2,954.66,7.45,Type_4,Area_3,Type_3
6624,2413,188,32,95,57,342,205,243,149,1061,62.45,315.62,142.06,37.25,Type_4,Area_4,Type_3
